x    ,  y    ,  z
-0.19999999999999996,-0.42999999999999994,-0.1905625279999995
-0.19999999999999996,-0.41999999999999993,-0.18570133000000055
-0.19999999999999996,-0.4099999999999999,-0.17987787
-0.19999999999999996,-0.3999999999999999,-0.1731223279999995
-0.19999999999999996,-0.3899999999999999,-0.16546970600000033
-0.19999999999999996,-0.3799999999999999,-0.15695965999999972
-0.19999999999999996,-0.3700000000000001,-0.14763628799999962
-0.19999999999999996,-0.3600000000000001,-0.13754789799999967
-0.19999999999999996,-0.3500000000000001,-0.1267467699999998
-0.19999999999999996,-0.3400000000000001,-0.11528886800000038
-0.19999999999999996,-0.33000000000000007,-0.10323356800000028
-0.19999999999999996,-0.32000000000000006,-0.09064333599999941
-0.19999999999999996,-0.31000000000000005,-0.07758341199999985
-0.19999999999999996,-0.30000000000000004,-0.06412147000000057
-0.19999999999999996,-0.29000000000000004,-0.05032726599999937
-0.19999999999999996,-0.28,-0.036272275999999715
-0.19999999999999996,-0.27,-0.022029333999999734
-0.19999999999999996,-0.26,-0.007672239999999442
-0.19999999999999996,-0.25,0.006724610000000464
-0.19999999999999996,-0.24,0.021086613999999226
-0.19999999999999996,-0.22999999999999998,0.035339351999999824
-0.19999999999999996,-0.21999999999999997,0.04940897000000044
-0.19999999999999996,-0.20999999999999996,0.06322256199999998
-0.19999999999999996,-0.19999999999999996,0.07670855199999949
-0.19999999999999996,-0.18999999999999995,0.08979705400000038
-0.19999999999999996,-0.17999999999999994,0.10242025000000021
-0.19999999999999996,-0.16999999999999993,0.11451272999999995
-0.19999999999999996,-0.15999999999999992,0.12601183000000016
-0.19999999999999996,-0.1499999999999999,0.13685796999999988
-0.19999999999999996,-0.1399999999999999,0.14699494200000052
-0.19999999999999996,-0.1299999999999999,0.15637022199999961
-0.19999999999999996,-0.1200000000000001,0.16493523000000043
-0.19999999999999996,-0.1100000000000001,0.1726455819999999
-0.19999999999999996,-0.10000000000000009,0.17946132600000064
-0.19999999999999996,-0.09000000000000008,0.18534714400000074
-0.19999999999999996,-0.08000000000000007,0.19027253800000077
-0.19999999999999996,-0.07000000000000006,0.19421198600000045
-0.19999999999999996,-0.06000000000000005,0.19714507200000075
-0.19999999999999996,-0.050000000000000044,0.1990566020000002
-0.19999999999999996,-0.040000000000000036,0.1999366660000006
-0.19999999999999996,-0.030000000000000027,0.19978070599999986
-0.19999999999999996,-0.020000000000000018,0.19858953199999974
-0.19999999999999996,-0.010000000000000009,0.1963693120000003
-0.19999999999999996,0.0,0.1931315560000002
-0.18999999999999995,-0.5,-0.198164774
-0.18999999999999995,-0.49,-0.19960103399999984
-0.18999999999999995,-0.48,-0.19999148800000055
-0.18999999999999995,-0.47,-0.19933409399999957
-0.18999999999999995,-0.45999999999999996,-0.19763229400000026
-0.18999999999999995,-0.44999999999999996,-0.1948950060000001
-0.18999999999999995,-0.43999999999999995,-0.19113657200000067
-0.18999999999999995,-0.42999999999999994,-0.18637668199999946
-0.18999999999999995,-0.41999999999999993,-0.18064027799999993
-0.18999999999999995,-0.4099999999999999,-0.1739574140000002
-0.18999999999999995,-0.3999999999999999,-0.16636310399999987
-0.18999999999999995,-0.3899999999999999,-0.15789714
-0.18999999999999995,-0.3799999999999999,-0.14860388000000024
-0.18999999999999995,-0.3700000000000001,-0.13853201400000048
-0.18999999999999995,-0.3600000000000001,-0.12773431199999974
-0.18999999999999995,-0.3500000000000001,-0.11626735199999982
-0.18999999999999995,-0.3400000000000001,-0.10419121000000042
-0.18999999999999995,-0.33000000000000007,-0.09156916400000059
-0.18999999999999995,-0.32000000000000006,-0.07846734200000038
-0.18999999999999995,-0.31000000000000005,-0.06495439400000014
-0.18999999999999995,-0.30000000000000004,-0.05110111799999972
-0.18999999999999995,-0.29000000000000004,-0.036980099999999516
-0.18999999999999995,-0.28,-0.022665326000000596
-0.18999999999999995,-0.27,-0.008231795999999791
-0.18999999999999995,-0.26,0.00624486199999974
-0.18999999999999995,-0.25,0.02068880199999934
-0.18999999999999995,-0.24,0.03502434199999982
-0.18999999999999995,-0.22999999999999998,0.04917637399999952
-0.18999999999999995,-0.21999999999999997,0.06307074599999973
-0.18999999999999995,-0.20999999999999996,0.07663466399999952
-0.18999999999999995,-0.19999999999999996,0.08979705400000038
-0.18999999999999995,-0.18999999999999995,0.10248895600000063
-0.18999999999999995,-0.17999999999999994,0.11464387000000054
-0.18999999999999995,-0.16999999999999993,0.1261981120000002
-0.18999999999999995,-0.15999999999999992,0.13709114199999983
-0.18999999999999995,-0.1499999999999999,0.14726588599999957
-0.18999999999999995,-0.1399999999999999,0.1566690359999996
-0.18999999999999995,-0.1299999999999999,0.16525132200000026
-0.18999999999999995,-0.1200000000000001,0.1729677780000003
-0.18999999999999995,-0.1100000000000001,0.17977797599999978
-0.18999999999999995,-0.10000000000000009,0.18564623200000052
-0.18999999999999995,-0.09000000000000008,0.19054179999999965
-0.18999999999999995,-0.08000000000000007,0.1944390299999994
-0.18999999999999995,-0.07000000000000006,0.19731750199999998
-0.18999999999999995,-0.06000000000000005,0.19916213599999955
-0.18999999999999995,-0.050000000000000044,0.1999632640000002
-0.18999999999999995,-0.040000000000000036,0.19971669199999975
-0.18999999999999995,-0.030000000000000027,0.19842370799999998
-0.18999999999999995,-0.020000000000000018,0.19609109000000013
-0.18999999999999995,-0.010000000000000009,0.19273105999999984
-0.18999999999999995,0.0,0.18836121800000005
-0.17999999999999994,-0.5,-0.19942912399999957
-0.17999999999999994,-0.49,-0.1999992300000002
-0.17999999999999994,-0.48,-0.19950984000000038
-0.17999999999999994,-0.47,-0.19796354599999977
-0.17999999999999994,-0.45999999999999996,-0.19536854199999998
-0.17999999999999994,-0.44999999999999996,-0.19173857199999988
-0.17999999999999994,-0.43999999999999995,-0.1870928660000004
-0.17999999999999994,-0.42999999999999994,-0.18145603800000032
-0.17999999999999994,-0.41999999999999993,-0.174857944
-0.17999999999999994,-0.4099999999999999,-0.16733354200000006
-0.17999999999999994,-0.3999999999999999,-0.15892269000000003
-0.17999999999999994,-0.3899999999999999,-0.149669944
-0.17999999999999994,-0.3799999999999999,-0.13962432400000035
-0.17999999999999994,-0.3700000000000001,-0.12883904199999985
-0.17999999999999994,-0.3600000000000001,-0.11737123599999966
-0.17999999999999994,-0.3500000000000001,-0.10528165599999961
-0.17999999999999994,-0.3400000000000001,-0.09263434599999987
-0.17999999999999994,-0.33000000000000007,-0.07949630600000002
-0.17999999999999994,-0.32000000000000006,-0.06593713400000067
-0.17999999999999994,-0.31000000000000005,-0.052028660000000615
-0.17999999999999994,-0.30000000000000004,-0.037844565999999746
-0.17999999999999994,-0.29000000000000004,-0.023459988000000487
-0.17999999999999994,-0.28,-0.008951131999999973
-0.17999999999999994,-0.27,0.00560514400000045
-0.17999999999999994,-0.26,0.020131723999999407
-0.17999999999999994,-0.25,0.034551657999999374
-0.17999999999999994,-0.24,0.04878855599999943
-0.17999999999999994,-0.22999999999999998,0.06276699400000041
-0.17999999999999994,-0.21999999999999997,0.07641292600000038
-0.17999999999999994,-0.20999999999999996,0.08965405999999954
-0.17999999999999994,-0.19999999999999996,0.10242025000000021
-0.17999999999999994,-0.18999999999999995,0.11464387000000054
-0.17999999999999994,-0.17999999999999994,0.12626016400000006
-0.17999999999999994,-0.16999999999999993,0.13720759600000032
-0.17999999999999994,-0.15999999999999992,0.14742817000000064
-0.17999999999999994,-0.1499999999999999,0.15686774199999998
-0.17999999999999994,-0.1399999999999999,0.16547630799999946
-0.17999999999999994,-0.1299999999999999,0.1732082640000001
-0.17999999999999994,-0.1200000000000001,0.18002264800000067
-0.17999999999999994,-0.1100000000000001,0.18588336399999994
-0.17999999999999994,-0.10000000000000009,0.1907593620000001
-0.17999999999999994,-0.09000000000000008,0.1946248120000007
-0.17999999999999994,-0.08000000000000007,0.19745923600000026
-0.17999999999999994,-0.07000000000000006,0.19924762200000012
-0.17999999999999994,-0.06000000000000005,0.19998049200000034
-0.17999999999999994,-0.050000000000000044,0.19965396599999963
-0.17999999999999994,-0.040000000000000036,0.19826977400000056
-0.17999999999999994,-0.030000000000000027,0.1958352480000003
-0.17999999999999994,-0.020000000000000018,0.19236328399999958
-0.17999999999999994,-0.010000000000000009,0.18787227600000023
-0.17999999999999994,0.0,0.18238601399999932
-0.16999999999999993,-0.5,-0.19997574399999962
-0.16999999999999993,-0.49,-0.19966802000000006
-0.16999999999999993,-0.48,-0.1982909039999996
-0.16999999999999993,-0.47,-0.1958517700000002
-0.16999999999999993,-0.45999999999999996,-0.1923636860000002
-0.16999999999999993,-0.44999999999999996,-0.18784533000000037
-0.16999999999999993,-0.43999999999999995,-0.18232090399999945
-0.16999999999999993,-0.42999999999999994,-0.1758199939999997
-0.16999999999999993,-0.41999999999999993,-0.16837742000000022
-0.16999999999999993,-0.4099999999999999,-0.16003304200000057
-0.16999999999999993,-0.3999999999999999,-0.15083154999999948
-0.16999999999999993,-0.3899999999999999,-0.14082222800000044
-0.16999999999999993,-0.3799999999999999,-0.13005868399999942
-0.16999999999999993,-0.3700000000000001,-0.11859856599999996
-0.16999999999999993,-0.3600000000000001,-0.10650325000000005
-0.16999999999999993,-0.3500000000000001,-0.09383751999999956
-0.16999999999999993,-0.3400000000000001,-0.08066921199999944
-0.16999999999999993,-0.33000000000000007,-0.06706884999999974
-0.16999999999999993,-0.32000000000000006,-0.05310927799999943
-0.16999999999999993,-0.31000000000000005,-0.03886526000000001
-0.16999999999999993,-0.30000000000000004,-0.02441308799999997
-0.16999999999999993,-0.29000000000000004,-0.009830159999999921
-0.16999999999999993,-0.28,0.004805414000000452
-0.16999999999999993,-0.27,0.019415252000000383
-0.16999999999999993,-0.26,0.03392110599999976
-0.16999999999999993,-0.25,0.048245282000000556
-0.16999999999999993,-0.24,0.06231106599999947
-0.16999999999999993,-0.22999999999999998,0.07604311799999985
-0.16999999999999993,-0.21999999999999997,0.08936789800000033
-0.16999999999999993,-0.20999999999999996,0.10221403400000062
-0.16999999999999993,-0.19999999999999996,0.11451272999999995
-0.16999999999999993,-0.18999999999999995,0.1261981120000002
-0.16999999999999993,-0.17999999999999994,0.13720759600000032
-0.16999999999999993,-0.16999999999999993,0.14748221600000022
-0.16999999999999993,-0.15999999999999992,0.15696694600000005
-0.16999999999999993,-0.1499999999999999,0.16561098399999996
-0.16999999999999993,-0.1399999999999999,0.17336803400000056
-0.16999999999999993,-0.1299999999999999,0.1801965519999995
-0.16999999999999993,-0.1200000000000001,0.18605996400000047
-0.16999999999999993,-0.1100000000000001,0.19092686599999942
-0.16999999999999993,-0.10000000000000009,0.1947711960000007
-0.16999999999999993,-0.09000000000000008,0.19757235799999928
-0.16999999999999993,-0.08000000000000007,0.19931535399999945
-0.16999999999999993,-0.07000000000000006,0.1999908480000001
-0.16999999999999993,-0.06000000000000005,0.1995952200000004
-0.16999999999999993,-0.050000000000000044,0.19813058999999944
-0.16999999999999993,-0.040000000000000036,0.1956048039999998
-0.16999999999999993,-0.030000000000000027,0.19203138799999953
-0.16999999999999993,-0.020000000000000018,0.1874294820000002
-0.16999999999999993,-0.010000000000000009,0.18182373199999935
-0.16999999999999993,0.0,0.17524415999999965
-0.15999999999999992,-0.5,-0.19980266799999957
-0.15999999999999992,-0.49,-0.1986086099999994
-0.15999999999999992,-0.48,-0.19633918199999978
-0.15999999999999992,-0.47,-0.19300667199999988
-0.15999999999999992,-0.45999999999999996,-0.18862912599999926
-0.15999999999999992,-0.44999999999999996,-0.1832302420000005
-0.15999999999999992,-0.43999999999999995,-0.17683925799999967
-0.15999999999999992,-0.42999999999999994,-0.16949077400000045
-0.15999999999999992,-0.41999999999999993,-0.16122457999999962
-0.15999999999999992,-0.4099999999999999,-0.1520854319999998
-0.15999999999999992,-0.3999999999999999,-0.14212281599999987
-0.15999999999999992,-0.3899999999999999,-0.13139067399999926
-0.15999999999999992,-0.3799999999999999,-0.11994711400000002
-0.15999999999999992,-0.3700000000000001,-0.10785410000000017
-0.15999999999999992,-0.3600000000000001,-0.09517710800000001
-0.15999999999999992,-0.3500000000000001,-0.08198477800000037
-0.15999999999999992,-0.3400000000000001,-0.06834853999999946
-0.15999999999999992,-0.33000000000000007,-0.0543422280000001
-0.15999999999999992,-0.32000000000000006,-0.040041678000000025
-0.15999999999999992,-0.31000000000000005,-0.02552432399999982
-0.15999999999999992,-0.30000000000000004,-0.010868766000000085
-0.15999999999999992,-0.29000000000000004,0.0038456400000002056
-0.15999999999999992,-0.28,0.018539223999999965
-0.15999999999999992,-0.27,0.033132426000000326
-0.15999999999999992,-0.26,0.0475462340000008
-0.15999999999999992,-0.25,0.06170260199999977
-0.15999999999999992,-0.24,0.07552487800000018
-0.15999999999999992,-0.22999999999999998,0.08893822600000045
-0.15999999999999992,-0.21999999999999997,0.10187001400000062
-0.15999999999999992,-0.20999999999999996,0.11425022800000018
-0.15999999999999992,-0.19999999999999996,0.12601183000000016
-0.15999999999999992,-0.18999999999999995,0.13709114199999983
-0.15999999999999992,-0.17999999999999994,0.14742817000000064
-0.15999999999999992,-0.16999999999999993,0.15696694600000005
-0.15999999999999992,-0.15999999999999992,0.1656558219999993
-0.15999999999999992,-0.1499999999999999,0.17344775199999996
-0.15999999999999992,-0.1399999999999999,0.18030054599999934
-0.15999999999999992,-0.1299999999999999,0.1861771020000007
-0.15999999999999992,-0.1200000000000001,0.19104559799999943
-0.15999999999999992,-0.1100000000000001,0.1948796740000005
-0.15999999999999992,-0.10000000000000009,0.19765857200000037
-0.15999999999999992,-0.09000000000000008,0.19936724399999983
-0.15999999999999992,-0.08000000000000007,0.1999964399999996
-0.15999999999999992,-0.07000000000000006,0.1995427520000006
-0.15999999999999992,-0.06000000000000005,0.19800863600000018
-0.15999999999999992,-0.050000000000000044,0.1954024000000003
-0.15999999999999992,-0.040000000000000036,0.19173815399999938
-0.15999999999999992,-0.030000000000000027,0.18703574000000023
-0.15999999999999992,-0.020000000000000018,0.18132061599999938
-0.15999999999999992,-0.010000000000000009,0.17462373000000042
-0.15999999999999992,0.0,0.1669813419999997
-0.1499999999999999,-0.5,-0.1989105179999996
-0.1499999999999999,-0.49,-0.19682486399999988
-0.1499999999999999,-0.48,-0.19366188799999973
-0.1499999999999999,-0.47,-0.1894389039999993
-0.1499999999999999,-0.45999999999999996,-0.18417902599999958
-0.1499999999999999,-0.44999999999999996,-0.17791104399999969
-0.1499999999999999,-0.43999999999999995,-0.1706692660000002
-0.1499999999999999,-0.42999999999999994,-0.16249332799999938
-0.1499999999999999,-0.41999999999999993,-0.15342798399999968
-0.1499999999999999,-0.4099999999999999,-0.14352284999999942
-0.1499999999999999,-0.3999999999999999,-0.13283214399999965
-0.1499999999999999,-0.3899999999999999,-0.12141438200000043
-0.1499999999999999,-0.3799999999999999,-0.10933205799999968
-0.1499999999999999,-0.3700000000000001,-0.09665130399999955
-0.1499999999999999,-0.3600000000000001,-0.08344153000000032
-0.1499999999999999,-0.3500000000000001,-0.06977503800000018
-0.1499999999999999,-0.3400000000000001,-0.05572663199999961
-0.1499999999999999,-0.33000000000000007,-0.04137320600000005
-0.1499999999999999,-0.32000000000000006,-0.026793326000000617
-0.1499999999999999,-0.31000000000000005,-0.012066790000000105
-0.1499999999999999,-0.30000000000000004,0.0027257919999996716
-0.1499999999999999,-0.29000000000000004,0.01750345600000003
-0.1499999999999999,-0.28,0.03218531400000013
-0.1499999999999999,-0.27,0.04669100600000031
-0.1499999999999999,-0.26,0.06094113399999945
-0.1499999999999999,-0.25,0.0748576999999997
-0.1499999999999999,-0.24,0.0883645340000001
-0.1499999999999999,-0.22999999999999998,0.10138770199999958
-0.1499999999999999,-0.21999999999999997,0.11385592599999939
-0.1499999999999999,-0.20999999999999996,0.1257009600000003
-0.1499999999999999,-0.19999999999999996,0.13685796999999988
-0.1499999999999999,-0.18999999999999995,0.14726588599999957
-0.1499999999999999,-0.17999999999999994,0.15686774199999998
-0.1499999999999999,-0.16999999999999993,0.16561098399999996
-0.1499999999999999,-0.15999999999999992,0.17344775199999996
-0.1499999999999999,-0.1499999999999999,0.18033515399999933
-0.1499999999999999,-0.1399999999999999,0.18623549200000022
-0.1499999999999999,-0.1299999999999999,0.19111646799999993
-0.1499999999999999,-0.1200000000000001,0.19495136999999962
-0.1499999999999999,-0.1100000000000001,0.19771920400000065
-0.1499999999999999,-0.10000000000000009,0.19940482199999954
-0.1499999999999999,-0.09000000000000008,0.19999899799999943
-0.1499999999999999,-0.08000000000000007,0.19949847799999954
-0.1499999999999999,-0.07000000000000006,0.19790600200000052
-0.1499999999999999,-0.06000000000000005,0.1952302900000007
-0.1499999999999999,-0.050000000000000044,0.19148598200000033
-0.1499999999999999,-0.040000000000000036,0.18669357600000036
-0.1499999999999999,-0.030000000000000027,0.18087930399999985
-0.1499999999999999,-0.020000000000000018,0.1740749859999995
-0.1499999999999999,-0.010000000000000009,0.1663178700000003
-0.1499999999999999,0.0,0.15765041399999968
-0.1399999999999999,-0.5,-0.1973025039999996
-0.1399999999999999,-0.49,-0.19432328799999965
-0.1399999999999999,-0.48,-0.19026891799999957
-0.1399999999999999,-0.47,-0.18516182599999953
-0.1399999999999999,-0.45999999999999996,-0.17903026999999982
-0.1399999999999999,-0.44999999999999996,-0.17190817399999925
-0.1399999999999999,-0.43999999999999995,-0.1638349419999997
-0.1399999999999999,-0.42999999999999994,-0.15485524599999967
-0.1399999999999999,-0.41999999999999993,-0.1450187619999994
-0.1399999999999999,-0.4099999999999999,-0.13437992000000065
-0.1399999999999999,-0.3999999999999999,-0.12299757800000033
-0.1399999999999999,-0.3899999999999999,-0.11093471599999982
-0.1399999999999999,-0.3799999999999999,-0.09825807200000014
-0.1399999999999999,-0.3700000000000001,-0.08503778599999945
-0.1399999999999999,-0.3600000000000001,-0.07134700200000021
-0.1399999999999999,-0.3500000000000001,-0.05726146800000009
-0.1399999999999999,-0.3400000000000001,-0.04285911799999975
-0.1399999999999999,-0.33000000000000007,-0.028219638000000158
-0.1399999999999999,-0.32000000000000006,-0.01342402199999948
-0.1399999999999999,-0.31000000000000005,0.00144586400000013
-0.1399999999999999,-0.30000000000000004,0.01630775200000012
-0.1399999999999999,-0.29000000000000004,0.03107941199999975
-0.1399999999999999,-0.28,0.04567911599999941
-0.1399999999999999,-0.27,0.06002608600000059
-0.1399999999999999,-0.26,0.07404094399999939
-0.1399999999999999,-0.25,0.0876461460000002
-0.1399999999999999,-0.24,0.10076641999999936
-0.1399999999999999,-0.22999999999999998,0.11332917200000026
-0.1399999999999999,-0.21999999999999997,0.12526489600000024
-0.1399999999999999,-0.20999999999999996,0.1365075540000007
-0.1399999999999999,-0.19999999999999996,0.14699494200000052
-0.1399999999999999,-0.18999999999999995,0.1566690359999996
-0.1399999999999999,-0.17999999999999994,0.16547630799999946
-0.1399999999999999,-0.16999999999999993,0.17336803400000056
-0.1399999999999999,-0.15999999999999992,0.18030054599999934
-0.1399999999999999,-0.1499999999999999,0.18623549200000022
-0.1399999999999999,-0.1399999999999999,0.19114003199999985
-0.1399999999999999,-0.1299999999999999,0.19498703000000006
-0.1399999999999999,-0.1200000000000001,0.19775520400000057
-0.1399999999999999,-0.1100000000000001,0.1994292360000003
-0.1399999999999999,-0.10000000000000009,0.19999986400000003
-0.1399999999999999,-0.09000000000000008,0.19946393200000045
-0.1399999999999999,-0.08000000000000007,0.1978244040000008
-0.1399999999999999,-0.07000000000000006,0.1950903519999998
-0.1399999999999999,-0.06000000000000005,0.1912769019999998
-0.1399999999999999,-0.050000000000000044,0.1864051559999993
-0.1399999999999999,-0.040000000000000036,0.18050206399999946
-0.1399999999999999,-0.030000000000000027,0.1736002900000002
-0.1399999999999999,-0.020000000000000018,0.16573801800000032
-0.1399999999999999,-0.010000000000000009,0.1569587499999998
-0.1399999999999999,0.0,0.14731105999999983
-0.1299999999999999,-0.5,-0.19498441399999966
-0.1299999999999999,-0.49,-0.1911130040000003
-0.1299999999999999,-0.48,-0.1861728060000004
-0.1299999999999999,-0.47,-0.18019145199999964
-0.1299999999999999,-0.45999999999999996,-0.17320238799999998
-0.1299999999999999,-0.44999999999999996,-0.16524469999999947
-0.1299999999999999,-0.43999999999999995,-0.15636289400000014
-0.1299999999999999,-0.42999999999999994,-0.14660663800000007
-0.1299999999999999,-0.41999999999999993,-0.1360304959999994
-0.1299999999999999,-0.4099999999999999,-0.12469361200000006
-0.1299999999999999,-0.3999999999999999,-0.11265938600000003
-0.1299999999999999,-0.3899999999999999,-0.09999512199999994
-0.1299999999999999,-0.3799999999999999,-0.08677164199999932
-0.1299999999999999,-0.3700000000000001,-0.07306289600000038
-0.1299999999999999,-0.3600000000000001,-0.05894555200000018
-0.1299999999999999,-0.3500000000000001,-0.04449855999999952
-0.1299999999999999,-0.3400000000000001,-0.0298027099999999
-0.1299999999999999,-0.33000000000000007,-0.014940192000000296
-0.1299999999999999,-0.32000000000000006,5.8780000002922606E-6
-0.1299999999999999,-0.31000000000000005,0.014951913999999622
-0.1299999999999999,-0.30000000000000004,0.029814333999999665
-0.1299999999999999,-0.29000000000000004,0.04451001799999976
-0.1299999999999999,-0.28,0.05895678400000004
-0.1299999999999999,-0.27,0.07307383800000045
-0.1299999999999999,-0.26,0.08678223200000024
-0.1299999999999999,-0.25,0.10000530199999957
-0.1299999999999999,-0.24,0.11266909800000069
-0.1299999999999999,-0.22999999999999998,0.12470280200000028
-0.1299999999999999,-0.21999999999999997,0.13603911200000018
-0.1299999999999999,-0.20999999999999996,0.1466146339999994
-0.1299999999999999,-0.19999999999999996,0.15637022199999961
-0.1299999999999999,-0.18999999999999995,0.16525132200000026
-0.1299999999999999,-0.17999999999999994,0.1732082640000001
-0.1299999999999999,-0.16999999999999993,0.1801965519999995
-0.1299999999999999,-0.15999999999999992,0.1861771020000007
-0.1299999999999999,-0.1499999999999999,0.19111646799999993
-0.1299999999999999,-0.1399999999999999,0.19498703000000006
-0.1299999999999999,-0.1299999999999999,0.1977671400000005
-0.1299999999999999,-0.1200000000000001,0.19944124999999957
-0.1299999999999999,-0.1100000000000001,0.19999999999999996
-0.1299999999999999,-0.10000000000000009,0.1994402620000002
-0.1299999999999999,-0.09000000000000008,0.1977651699999996
-0.1299999999999999,-0.08000000000000007,0.19498408799999956
-0.1299999999999999,-0.07000000000000006,0.19111257000000004
-0.1299999999999999,-0.06000000000000005,0.18617227000000014
-0.1299999999999999,-0.050000000000000044,0.18019081399999948
-0.1299999999999999,-0.040000000000000036,0.17320165200000015
-0.1299999999999999,-0.030000000000000027,0.16524387200000068
-0.1299999999999999,-0.020000000000000018,0.15636197799999962
-0.1299999999999999,-0.010000000000000009,0.14660563999999998
-0.1299999999999999,0.0,0.13602941799999968
-0.1200000000000001,-0.5,-0.19196459199999938
-0.1200000000000001,-0.49,-0.18720572200000019
-0.1200000000000001,-0.48,-0.18138869600000052
-0.1200000000000001,-0.47,-0.17454639200000055
-0.1200000000000001,-0.45999999999999996,-0.16671748600000025
-0.1200000000000001,-0.44999999999999996,-0.1579462300000003
-0.1200000000000001,-0.43999999999999995,-0.14828220200000009
-0.1200000000000001,-0.42999999999999994,-0.1377800300000004
-0.1200000000000001,-0.41999999999999993,-0.12649906999999982
-0.1200000000000001,-0.4099999999999999,-0.11450309199999964
-0.1200000000000001,-0.3999999999999999,-0.10185989999999945
-0.1200000000000001,-0.3899999999999999,-0.08864095600000044
-0.1200000000000001,-0.3799999999999999,-0.07492098000000025
-0.1200000000000001,-0.3700000000000001,-0.06077752399999947
-0.1200000000000001,-0.3600000000000001,-0.046290530000000274
-0.1200000000000001,-0.3500000000000001,-0.031541884000000686
-0.1200000000000001,-0.3400000000000001,-0.016614952000000516
-0.1200000000000001,-0.33000000000000007,-0.001594106000000317
-0.1200000000000001,-0.32000000000000006,0.013435749999999302
-0.1200000000000001,-0.31000000000000005,0.028389663999999426
-0.1200000000000001,-0.30000000000000004,0.04318310799999958
-0.1200000000000001,-0.29000000000000004,0.057732464000000094
-0.1200000000000001,-0.28,0.07195549399999956
-0.1200000000000001,-0.27,0.08577180599999967
-0.1200000000000001,-0.26,0.09910330400000045
-0.1200000000000001,-0.25,0.11187463199999992
-0.1200000000000001,-0.24,0.12401360199999933
-0.1200000000000001,-0.22999999999999998,0.13545160000000034
-0.1200000000000001,-0.21999999999999997,0.1461239759999997
-0.1200000000000001,-0.20999999999999996,0.15597040400000006
-0.1200000000000001,-0.19999999999999996,0.16493523000000043
-0.1200000000000001,-0.18999999999999995,0.1729677780000003
-0.1200000000000001,-0.17999999999999994,0.18002264800000067
-0.1200000000000001,-0.16999999999999993,0.18605996400000047
-0.1200000000000001,-0.15999999999999992,0.19104559799999943
-0.1200000000000001,-0.1499999999999999,0.19495136999999962
-0.1200000000000001,-0.1399999999999999,0.19775520400000057
-0.1200000000000001,-0.1299999999999999,0.19944124999999957
-0.1200000000000001,-0.1200000000000001,0.19999998200000002
-0.1200000000000001,-0.1100000000000001,0.19942823599999993
-0.1200000000000001,-0.10000000000000009,0.19772924800000036
-0.1200000000000001,-0.09000000000000008,0.19491261999999954
-0.1200000000000001,-0.08000000000000007,0.19099427400000057
-0.1200000000000001,-0.07000000000000006,0.18599635599999975
-0.1200000000000001,-0.06000000000000005,0.17994711599999968
-0.1200000000000001,-0.050000000000000044,0.17288074800000008
-0.1200000000000001,-0.040000000000000036,0.16483719200000024
-0.1200000000000001,-0.030000000000000027,0.15586191400000038
-0.1200000000000001,-0.020000000000000018,0.1460056480000005
-0.1200000000000001,-0.010000000000000009,0.13532410199999978
-0.1200000000000001,0.0,0.12387765400000039
-0.1100000000000001,-0.5,-0.18825390399999975
-0.1100000000000001,-0.49,-0.18261569200000027
-0.1100000000000001,-0.48,-0.17593425999999968
-0.1100000000000001,-0.47,-0.16824778200000023
-0.1100000000000001,-0.45999999999999996,-0.15960016399999977
-0.1100000000000001,-0.44999999999999996,-0.15004080799999997
-0.1100000000000001,-0.43999999999999995,-0.13962432400000035
-0.1100000000000001,-0.42999999999999994,-0.12841021600000035
-0.1100000000000001,-0.41999999999999993,-0.11646254599999961
-0.1100000000000001,-0.4099999999999999,-0.10384956999999984
-0.1100000000000001,-0.3999999999999999,-0.09064333599999941
-0.1100000000000001,-0.3899999999999999,-0.07691929199999947
-0.1100000000000001,-0.3799999999999999,-0.06275583399999929
-0.1100000000000001,-0.3700000000000001,-0.04823387600000051
-0.1100000000000001,-0.3600000000000001,-0.0334363740000001
-0.1100000000000001,-0.3500000000000001,-0.01844786199999926
-0.1100000000000001,-0.3400000000000001,-0.0033539660000002636
-0.1100000000000001,-0.33000000000000007,0.011759091999999693
-0.1100000000000001,-0.32000000000000006,0.026804973999999593
-0.1100000000000001,-0.31000000000000005,0.04169772799999971
-0.1100000000000001,-0.30000000000000004,0.05635227799999987
-0.1100000000000001,-0.29000000000000004,0.07068490799999982
-0.1100000000000001,-0.28,0.0846137420000006
-0.1100000000000001,-0.27,0.09805920799999934
-0.1100000000000001,-0.26,0.11094449600000056
-0.1100000000000001,-0.25,0.12319599799999992
-0.1100000000000001,-0.24,0.13474372799999945
-0.1100000000000001,-0.22999999999999998,0.14552171400000025
-0.1100000000000001,-0.21999999999999997,0.15546838799999985
-0.1100000000000001,-0.20999999999999996,0.16452692600000063
-0.1100000000000001,-0.19999999999999996,0.1726455819999999
-0.1100000000000001,-0.18999999999999995,0.17977797599999978
-0.1100000000000001,-0.17999999999999994,0.18588336399999994
-0.1100000000000001,-0.16999999999999993,0.19092686599999942
-0.1100000000000001,-0.15999999999999992,0.1948796740000005
-0.1100000000000001,-0.1499999999999999,0.19771920400000065
-0.1100000000000001,-0.1399999999999999,0.1994292360000003
-0.1100000000000001,-0.1299999999999999,0.19999999999999996
-0.1100000000000001,-0.1200000000000001,0.19942823599999993
-0.1100000000000001,-0.1100000000000001,0.1977172120000006
