point x,Function Value
3.2416,0.807498545
3.2419,0.804707872
3.2422,0.801936274
3.2425,0.799183792
3.2428,0.796450466
3.2431,0.793736334
3.2434,0.791041431
3.2437,0.788365792
3.244,0.785709451
3.2443,0.783072439
3.2446,0.780454787
3.2449,0.777856523
3.2452,0.775277676
3.2455,0.772718272
3.2458,0.770178336
3.2461,0.767657892
3.2464,0.765156962
3.2467,0.762675569
3.247,0.760213731
3.2473,0.757771468
3.2476,0.755348799
3.2479,0.752945739
3.2482,0.750562304
3.2485,0.74819851
3.2488,0.745854369
3.2491,0.743529894
3.2494,0.741225097
3.2497,0.738939989
3.25,0.736674578
3.2503,0.734428873
3.2506,0.732202883
3.2509,0.729996614
3.2512,0.727810072
3.2515,0.725643263
3.2518,0.723496191
3.2521,0.721368859
3.2524,0.71926127
3.2527,0.717173427
3.253,0.715105331
3.2533,0.713056982
3.2536,0.711028381
3.2539,0.709019527
3.2542,0.707030418
3.2545,0.705061053
3.2548,0.70311143
3.2551,0.701181544
3.2554,0.699271394
3.2557,0.697380974
3.256,0.69551028
3.2563,0.693659307
3.2566,0.69182805
3.2569,0.690016502
3.2572,0.688224657
3.2575,0.686452509
3.2578,0.68470005
3.2581,0.682967272
3.2584,0.681254168
3.2587,0.679560729
3.259,0.677886948
3.2593,0.676232815
3.2596,0.674598321
3.2599,0.672983457
3.2602,0.671388213
3.2605,0.66981258
3.2608,0.668256548
3.2611,0.666720107
3.2614,0.665203246
3.2617,0.663705956
3.262,0.662228225
3.2623,0.660770043
3.2626,0.659331399
3.2629,0.657912283
3.2632,0.656512684
3.2635,0.655132591
3.2638,0.653771993
3.2641,0.65243088
3.2644,0.65110924
3.2647,0.649807062
3.265,0.648524337
3.2653,0.647261052
3.2656,0.646017199
3.2659,0.644792765
3.2662,0.643587741
3.2665,0.642402116
3.2668,0.641235881
3.2671,0.640089024
3.2674,0.638961537
3.2677,0.637853409
3.268,0.636764631
3.2683,0.635695193
3.2686,0.634645087
3.2689,0.633614304
3.2692,0.632602835
3.2695,0.631610672
3.2698,0.630637806
3.2701,0.62968423
3.2704,0.628749936
3.2707,0.627834917
3.271,0.626939166
3.2713,0.626062677
3.2716,0.625205442
3.2719,0.624367457
3.2722,0.623548715
3.2725,0.622749212
3.2728,0.621968942
3.2731,0.621207902
3.2734,0.620466087
3.2737,0.619743493
3.274,0.619040117
3.2743,0.618355957
3.2746,0.61769101
3.2749,0.617045275
3.2752,0.616418749
3.2755,0.615811432
3.2758,0.615223323
3.2761,0.614654422
3.2764,0.61410473
3.2767,0.613574248
3.277,0.613062977
3.2773,0.612570919
3.2776,0.612098076
3.2779,0.611644452
3.2782,0.61121005
3.2785,0.610794875
3.2788,0.61039893
3.2791,0.61002222
3.2794,0.609664753
3.2797,0.609326533
3.28,0.609007568
3.2803,0.608707866
3.2806,0.608427433
3.2809,0.60816628
3.2812,0.607924414
3.2815,0.607701847
3.2818,0.607498587
3.2821,0.607314647
3.2824,0.607150037
3.2827,0.60700477
3.283,0.60687886
3.2833,0.606772318
3.2836,0.606685159
3.2839,0.606617399
3.2842,0.606569052
3.2845,0.606540134
3.2848,0.606530661
3.2851,0.606540652
3.2854,0.606570124
3.2857,0.606619094
3.286,0.606687584
3.2863,0.606775611
3.2866,0.606883197
3.2869,0.607010363
3.2872,0.60715713
3.2875,0.607323521
3.2878,0.607509558
3.2881,0.607715265
3.2884,0.607940668
3.2887,0.608185789
3.289,0.608450656
3.2893,0.608735294
3.2896,0.60903973
3.2899,0.609363992
3.2902,0.609708107
3.2905,0.610072104
3.2908,0.610456014
3.2911,0.610859865
3.2914,0.611283689
3.2917,0.611727517
3.292,0.61219138
3.2923,0.612675312
3.2926,0.613179344
3.2929,0.613703512
3.2932,0.61424785
3.2935,0.614812391
3.2938,0.615397173
3.2941,0.616002231
3.2944,0.616627601
3.2947,0.617273322
3.295,0.617939431
3.2953,0.618625966
3.2956,0.619332967
3.2959,0.620060473
3.2962,0.620808524
3.2965,0.621577161
3.2968,0.622366425
3.2971,0.623176358
3.2974,0.624007002
3.2977,0.624858399
3.298,0.625730594
3.2983,0.62662363
3.2986,0.627537551
3.2989,0.628472402
3.2992,0.629428228
3.2995,0.630405074
3.2998,0.631402987
3.3001,0.632422013
3.3004,0.633462199
3.3007,0.634523593
3.301,0.635606241
3.3013,0.636710193
3.3016,0.637835496
3.3019,0.6389822
3.3022,0.640150353
3.3025,0.641340005
3.3028,0.642551206
3.3031,0.643784005
3.3034,0.645038454
3.3037,0.646314603
3.304,0.647612502
3.3043,0.648932203
3.3046,0.650273758
3.3049,0.651637217
3.3052,0.653022632
3.3055,0.654430055
3.3058,0.655859539
3.3061,0.657311134
3.3064,0.658784895
3.3067,0.660280872
3.307,0.661799118
3.3073,0.663339686
3.3076,0.664902628
3.3079,0.666487997
3.3082,0.668095844
3.3085,0.669726223
3.3088,0.671379185
3.3091,0.673054784
3.3094,0.67475307
3.3097,0.676474097
3.31,0.678217915
3.3103,0.679984577
3.3106,0.681774133
3.3109,0.683586636
3.3112,0.685422136
3.3115,0.687280683
3.3118,0.689162328
3.3121,0.69106712
3.3124,0.692995111
3.3127,0.694946347
3.313,0.696920879
3.3133,0.698918755
3.3136,0.700940022
3.3139,0.702984727
3.3142,0.705052917
3.3145,0.707144639
3.3148,0.709259937
3.3151,0.711398857
3.3154,0.713561442
3.3157,0.715747736
3.316,0.717957782
3.3163,0.720191621
3.3166,0.722449294
3.3169,0.724730841
3.3172,0.727036302
3.3175,0.729365715
3.3178,0.731719117
3.3181,0.734096544
3.3184,0.736498031
3.3187,0.738923613
3.319,0.741373323
3.3193,0.743847191
3.3196,0.74634525
3.3199,0.748867527
3.3202,0.751414051
3.3205,0.753984849
3.3208,0.756579945
3.3211,0.759199364
3.3214,0.761843127
3.3217,0.764511257
3.322,0.767203771
3.3223,0.769920687
3.3226,0.772662021
3.3229,0.775427788
3.3232,0.778218
3.3235,0.781032668
3.3238,0.7838718
3.3241,0.786735403
3.3244,0.789623482
3.3247,0.79253604
3.325,0.795473079
3.3253,0.798434596
3.3256,0.801420588
3.3259,0.804431051
3.3262,0.807465975
3.3265,0.810525352
3.3268,0.813609168
3.3271,0.816717408
3.3274,0.819850055
3.3277,0.82300709
3.328,0.82618849
3.3283,0.829394229
3.3286,0.832624281
3.3289,0.835878614
3.3292,0.839157195
3.3295,0.842459988
3.3298,0.845786954
3.3301,0.849138051
3.3304,0.852513234
3.3307,0.855912455
3.331,0.859335662
3.3313,0.862782802
3.3316,0.866253816
3.3319,0.869748644
3.3322,0.873267222
3.3325,0.87680948
3.3328,0.88037535
3.3331,0.883964754
3.3334,0.887577616
3.3337,0.891213854
3.334,0.894873381
3.3343,0.898556108
3.3346,0.902261943
3.3349,0.905990787
3.3352,0.909742539
3.3355,0.913517096
3.3358,0.917314347
3.3361,0.921134179
3.3364,0.924976475
3.3367,0.928841114
3.337,0.932727969
3.3373,0.93663691
3.3376,0.940567802
3.3379,0.944520507
3.3382,0.948494881
3.3385,0.952490775
3.3388,0.956508038
3.3391,0.960546511
3.3394,0.964606032
3.3397,0.968686435
3.34,0.972787547
3.3403,0.976909193
3.3406,0.98105119
3.3409,0.985213352
3.3412,0.989395487
3.3415,0.993597399
3.3418,0.997818886
3.3421,1.002059741
3.3424,1.006319751
3.3427,1.010598699
3.343,1.014896363
3.3433,1.019212514
3.3436,1.023546919
3.3439,1.027899338
3.3442,1.032269527
3.3445,1.036657236
3.3448,1.041062209
3.3451,1.045484185
3.3454,1.049922897
3.3457,1.054378073
3.346,1.058849434
3.3463,1.063336696
3.3466,1.067839569
3.3469,1.072357757
3.3472,1.076890959
3.3475,1.081438868
3.3478,1.08600117
3.3481,1.090577546
3.3484,1.095167671
3.3487,1.099771213
3.349,1.104387836
3.3493,1.109017195
3.3496,1.113658943
3.3499,1.118312724
3.3502,1.122978175
3.3505,1.127654931
3.3508,1.132342618
3.3511,1.137040856
3.3514,1.141749259
3.3517,1.146467435
3.352,1.151194988
3.3523,1.155931513
3.3526,1.1606766
3.3529,1.165429833
3.3532,1.17019079
3.3535,1.174959043
3.3538,1.179734157
3.3541,1.184515692
3.3544,1.189303202
3.3547,1.194096235
3.355,1.198894331
3.3553,1.203697028
3.3556,1.208503855
3.3559,1.213314336
3.3562,1.218127988
3.3565,1.222944325
3.3568,1.227762852
3.3571,1.23258307
3.3574,1.237404475
3.3577,1.242226555
3.358,1.247048794
3.3583,1.25187067
3.3586,1.256691657
3.3589,1.26151122
3.3592,1.266328823
3.3595,1.27114392
3.3598,1.275955964
3.3601,1.280764401
3.3604,1.28556867
3.3607,1.290368209
3.361,1.295162447
3.3613,1.29995081
3.3616,1.30473272
3.3619,1.309507593
3.3622,1.314274841
3.3625,1.31903387
3.3628,1.323784083
3.3631,1.328524879
3.3634,1.333255652
3.3637,1.337975791
3.364,1.342684682
3.3643,1.347381707
3.3646,1.352066245
3.3649,1.356737669
3.3652,1.36139535
3.3655,1.366038656
3.3658,1.37066695
3.3661,1.375279593
3.3664,1.379875942
3.3667,1.384455353
3.367,1.389017177
3.3673,1.393560763
3.3676,1.398085457
3.3679,1.402590604
3.3682,1.407075545
3.3685,1.411539621
3.3688,1.415982169
3.3691,1.420402526
3.3694,1.424800024
3.3697,1.429173999
3.37,1.43352378
3.3703,1.437848698
3.3706,1.442148083
3.3709,1.446421263
3.3712,1.450667567
3.3715,1.454886321
3.3718,1.459076853
3.3721,1.463238489
3.3724,1.467370558
3.3727,1.471472385
3.373,1.4755433
3.3733,1.479582629
3.3736,1.483589703
3.3739,1.487563851
3.3742,1.491504405
3.3745,1.495410698
3.3748,1.499282062
3.3751,1.503117836
3.3754,1.506917355
3.3757,1.510679961
3.376,1.514404996
3.3763,1.518091805
3.3766,1.521739736
3.3769,1.525348139
3.3772,1.528916368
3.3775,1.53244378
3.3778,1.535929737
3.3781,1.539373602
3.3784,1.542774744
3.3787,1.546132536
3.379,1.549446356
3.3793,1.552715583
3.3796,1.555939606
3.3799,1.559117816
3.3802,1.562249609
3.3805,1.565334388
3.3808,1.568371559
3.3811,1.571360538
3.3814,1.574300743
3.3817,1.5771916
3.382,1.580032542
3.3823,1.582823007
3.3826,1.585562442
3.3829,1.588250299
3.3832,1.590886038
3.3835,1.593469127
3.3838,1.59599904
3.3841,1.598475261
3.3844,1.600897281
3.3847,1.603264599
3.385,1.605576723
3.3853,1.607833168
3.3856,1.61003346
3.3859,1.612177132
3.3862,1.614263728
3.3865,1.6162928
3.3868,1.61826391
3.3871,1.620176628
3.3874,1.622030538
3.3877,1.623825229
3.388,1.625560303
3.3883,1.627235373
3.3886,1.62885006
3.3889,1.630403997
3.3892,1.631896828
3.3895,1.633328207
3.3898,1.634697801
3.3901,1.636005285
3.3904,1.637250349
3.3907,1.638432692
3.391,1.639552025
3.3913,1.640608071
3.3916,1.641600566
3.3919,1.642529256
3.3922,1.643393899
3.3925,1.644194268
3.3928,1.644930146
3.3931,1.645601328
3.3934,1.646207623
3.3937,1.646748852
3.394,1.647224848
3.3943,1.647635457
3.3946,1.64798054
3.3949,1.648259967
3.3952,1.648473624
3.3955,1.648621408
3.3958,1.648703232
3.3961,1.648719019
3.3964,1.648668706
3.3967,1.648552244
3.397,1.648369597
3.3973,1.648120742
3.3976,1.647805669
3.3979,1.647424383
3.3982,1.6469769
3.3985,1.64646325
3.3988,1.645883478
3.3991,1.64523764
3.3994,1.644525808
3.3997,1.643748064
3.4,1.642904507
3.4003,1.641995245
3.4006,1.641020404
3.4009,1.63998012
3.4012,1.638874543
3.4015,1.637703837
3.4018,1.636468178
3.4021,1.635167755
3.4024,1.633802771
3.4027,1.632373441
3.403,1.630879993
3.4033,1.629322669
3.4036,1.627701723
3.4039,1.62601742
3.4042,1.624270039
3.4045,1.622459873
3.4048,1.620587224
3.4051,1.618652409
3.4054,1.616655755
3.4057,1.614597603
3.406,1.612478305
3.4063,1.610298225
3.4066,1.608057738
3.4069,1.60575723
3.4072,1.603397101
3.4075,1.600977761
3.4078,1.598499629
3.4081,1.595963137
3.4084,1.593368729
3.4087,1.590716857
3.409,1.588007985
3.4093,1.585242587
3.4096,1.582421146
3.4099,1.579544159
3.4102,1.576612127
3.4105,1.573625566
3.4108,1.570584997
3.4111,1.567490954
3.4114,1.564343978
3.4117,1.56114462
3.412,1.557893438
3.4123,1.554591001
3.4126,1.551237884
3.4129,1.547834672
3.4132,1.544381956
3.4135,1.540880337
3.4138,1.537330422
3.4141,1.533732826
3.4144,1.53008817
3.4147,1.526397083
3.415,1.5226602
3.4153,1.518878164
3.4156,1.515051622
3.4159,1.511181229
3.4162,1.507267645
3.4165,1.503311534
3.4168,1.499313569
3.4171,1.495274425
3.4174,1.491194783
3.4177,1.48707533
3.418,1.482916755
3.4183,1.478719753
3.4186,1.474485023
3.4189,1.470213266
3.4192,1.46590519
3.4195,1.461561504
3.4198,1.45718292
3.4201,1.452770154
3.4204,1.448323924
3.4207,1.443844951
3.421,1.439333959
3.4213,1.434791671
3.4216,1.430218816
3.4219,1.425616122
3.4222,1.420984319
3.4225,1.416324138
3.4228,1.411636311
3.4231,1.406921572
3.4234,1.402180654
3.4237,1.397414291
3.424,1.392623217
3.4243,1.387808167
3.4246,1.382969873
3.4249,1.378109069
3.4252,1.373226489
3.4255,1.368322863
3.4258,1.363398922
3.4261,1.358455396
3.4264,1.353493013
3.4267,1.3485125
3.427,1.343514581
3.4273,1.338499979
3.4276,1.333469413
3.4279,1.328423604
3.4282,1.323363265
3.4285,1.31828911
3.4288,1.313201849
3.4291,1.30810219
3.4294,1.302990835
3.4297,1.297868486
3.43,1.29273584
3.4303,1.287593589
3.4306,1.282442424
3.4309,1.27728303
3.4312,1.272116089
3.4315,1.266942277
3.4318,1.261762269
3.4321,1.256576732
3.4324,1.25138633
3.4327,1.246191722
3.433,1.240993562
3.4333,1.2357925
3.4336,1.230589179
3.4339,1.225384238
3.4342,1.220178311
3.4345,1.214972025
3.4348,1.209766004
3.4351,1.204560863
3.4354,1.199357214
3.4357,1.194155662
3.436,1.188956807
3.4363,1.183761241
3.4366,1.178569553
3.4369,1.173382322
3.4372,1.168200123
3.4375,1.163023526
3.4378,1.157853092
3.4381,1.152689377
3.4384,1.14753293
3.4387,1.142384294
3.439,1.137244004
3.4393,1.13211259
3.4396,1.126990575
3.4399,1.121878473
3.4402,1.116776795
3.4405,1.111686043
3.4408,1.106606712
3.4411,1.101539289
3.4414,1.096484258
3.4417,1.091442092
3.442,1.08641326
3.4423,1.081398221
3.4426,1.076397429
3.4429,1.071411331
3.4432,1.066440367
3.4435,1.061484968
3.4438,1.056545561
3.4441,1.051622565
3.4444,1.046716389
3.4447,1.04182744
3.445,1.036956114
3.4453,1.032102802
3.4456,1.027267886
3.4459,1.022451745
3.4462,1.017654746
3.4465,1.012877253
3.4468,1.00811962
3.4471,1.003382198
3.4474,0.998665327
3.4477,0.993969343
3.448,0.989294573
3.4483,0.98464134
3.4486,0.980009957
3.4489,0.975400733
3.4492,0.97081397
3.4495,0.966249961
3.4498,0.961708994
3.4501,0.957191352
3.4504,0.95269731
3.4507,0.948227136
3.451,0.943781092
3.4513,0.939359434
3.4516,0.934962413
3.4519,0.930590271
3.4522,0.926243245
3.4525,0.921921567
3.4528,0.917625462
3.4531,0.913355149
3.4534,0.909110841
3.4537,0.904892746
3.454,0.900701065
3.4543,0.896535993
3.4546,0.892397721
3.4549,0.888286433
3.4552,0.884202309
3.4555,0.880145521
3.4558,0.876116238
3.4561,0.872114623
3.4564,0.868140833
3.4567,0.86419502
3.457,0.860277332
3.4573,0.85638791
3.4576,0.852526893
3.4579,0.848694412
3.4582,0.844890595
3.4585,0.841115564
3.4588,0.837369439
3.4591,0.833652331
3.4594,0.829964351
3.4597,0.826305603
3.46,0.822676186
3.4603,0.819076198
3.4606,0.81550573
3.4609,0.811964869
3.4612,0.808453699
3.4615,0.804972299
3.4618,0.801520747
3.4621,0.798099112
3.4624,0.794707464
3.4627,0.791345867
3.463,0.788014381
3.4633,0.784713066
3.4636,0.781441973
3.4639,0.778201155
3.4642,0.774990659
3.4645,0.771810528
3.4648,0.768660804
3.4651,0.765541525
3.4654,0.762452727
3.4657,0.759394441
3.466,0.756366696
3.4663,0.75336952
3.4666,0.750402937
3.4669,0.747466968
3.4672,0.744561632
3.4675,0.741686945
3.4678,0.738842922
3.4681,0.736029574
3.4684,0.733246912
3.4687,0.730494942
3.469,0.727773671
3.4693,0.725083101
3.4696,0.722423234
3.4699,0.719794069
3.4702,0.717195605
3.4705,0.714627838
3.4708,0.712090761
3.4711,0.709584369
3.4714,0.707108651
3.4717,0.704663599
3.472,0.7022492
3.4723,0.699865441
3.4726,0.697512309
3.4729,0.695189788
3.4732,0.692897862
3.4735,0.690636513
3.4738,0.688405723
3.4741,0.686205471
3.4744,0.684035738
3.4747,0.681896503
3.475,0.679787742
3.4753,0.677709435
3.4756,0.675661556
3.4759,0.673644082
3.4762,0.671656989
3.4765,0.669700251
3.4768,0.667773843
3.4771,0.665877739
3.4774,0.664011913
3.4777,0.662176338
3.478,0.660370986
3.4783,0.658595833
3.4786,0.656850849
3.4789,0.655136008
3.4792,0.653451284
3.4795,0.651796647
3.4798,0.650172072
3.4801,0.648577531
3.4804,0.647012998
3.4807,0.645478445
3.481,0.643973846
3.4813,0.642499175
3.4816,0.641054405
3.4819,0.639639512
3.4822,0.63825447
3.4825,0.636899254
3.4828,0.63557384
3.4831,0.634278205
3.4834,0.633012325
3.4837,0.631776177
3.484,0.63056974
3.4843,0.629392992
3.4846,0.628245912
3.4849,0.627128481
3.4852,0.62604068
3.4855,0.62498249
3.4858,0.623953893
3.4861,0.622954873
3.4864,0.621985415
3.4867,0.621045502
3.487,0.620135123
3.4873,0.619254262
3.4876,0.618402909
3.4879,0.617581052
3.4882,0.616788682
3.4885,0.61602579
3.4888,0.615292367
3.4891,0.614588408
3.4894,0.613913907
3.4897,0.61326886
3.49,0.612653263
3.4903,0.612067116
3.4906,0.611510416
3.4909,0.610983164
3.4912,0.610485364
3.4915,0.610017017
3.4918,0.609578128
3.4921,0.609168702
3.4924,0.608788748
3.4927,0.608438273
3.493,0.608117287
3.4933,0.607825802
3.4936,0.607563829
3.4939,0.607331383
3.4942,0.60712848
3.4945,0.606955135
3.4948,0.606811367
3.4951,0.606697197
3.4954,0.606612644
3.4957,0.606557731
3.496,0.606532484
3.4963,0.606536926
3.4966,0.606571085
3.4969,0.606634989
3.4972,0.606728669
3.4975,0.606852155
3.4978,0.607005481
3.4981,0.60718868
3.4984,0.60740179
3.4987,0.607644846
3.499,0.607917888
3.4993,0.608220957
3.4996,0.608554093
3.4999,0.60891734
3.5002,0.609310743
3.5005,0.609734348
3.5008,0.610188203
3.5011,0.610672357
3.5014,0.611186859
3.5017,0.611731763
3.502,0.612307122
3.5023,0.61291299
3.5026,0.613549423
3.5029,0.61421648
3.5032,0.614914219
3.5035,0.6156427
3.5038,0.616401986
3.5041,0.617192138
3.5044,0.618013222
3.5047,0.618865303
3.505,0.619748448
3.5053,0.620662725
3.5056,0.621608203
3.5059,0.622584953
3.5062,0.623593047
3.5065,0.624632558
3.5068,0.625703559
3.5071,0.626806126
3.5074,0.627940335
3.5077,0.629106263
3.508,0.63030399
3.5083,0.631533593
3.5086,0.632795153
3.5089,0.634088751
3.5092,0.635414471
3.5095,0.636772393
3.5098,0.638162603
3.5101,0.639585184
3.5104,0.641040223
3.5107,0.642527804
3.511,0.644048014
3.5113,0.645600942
3.5116,0.647186674
3.5119,0.648805298
3.5122,0.650456905
3.5125,0.652141582
3.5128,0.653859419
3.5131,0.655610507
3.5134,0.657394935
3.5137,0.659212794
3.514,0.661064174
3.5143,0.662949166
3.5146,0.664867861
3.5149,0.666820349
3.5152,0.668806721
3.5155,0.670827067
3.5158,0.672881478
3.5161,0.674970043
3.5164,0.677092852
3.5167,0.679249995
3.517,0.681441559
3.5173,0.683667634
3.5176,0.685928306
3.5179,0.688223662
3.5182,0.690553788
3.5185,0.692918771
3.5188,0.695318693
3.5191,0.697753637
3.5194,0.700223687
3.5197,0.702728923
3.52,0.705269424
3.5203,0.707845269
3.5206,0.710456534
3.5209,0.713103294
3.5212,0.715785624
3.5215,0.718503594
3.5218,0.721257276
3.5221,0.724046736
3.5224,0.72687204
3.5227,0.729733254
3.523,0.732630437
3.5233,0.73556365
3.5236,0.738532948
3.5239,0.741538387
3.5242,0.744580017
3.5245,0.747657887
3.5248,0.750772043
3.5251,0.753922528
3.5254,0.757109381
3.5257,0.760332639
3.526,0.763592334
3.5263,0.766888496
3.5266,0.77022115
3.5269,0.773590318
3.5272,0.77699602
3.5275,0.780438268
3.5278,0.783917072
3.5281,0.787432439
3.5284,0.79098437
3.5287,0.79457286
3.529,0.798197903
3.5293,0.801859486
3.5296,0.80555759
3.5299,0.809292192
3.5302,0.813063266
3.5305,0.816870776
3.5308,0.820714685
3.5311,0.824594948
3.5314,0.828511513
3.5317,0.832464325
3.532,0.836453321
3.5323,0.840478431
3.5326,0.844539582
3.5329,0.848636691
3.5332,0.85276967
3.5335,0.856938423
3.5338,0.861142847
3.5341,0.865382834
3.5344,0.869658267
3.5347,0.87396902
3.535,0.878314963
3.5353,0.882695956
3.5356,0.88711185
3.5359,0.891562491
3.5362,0.896047713
3.5365,0.900567346
3.5368,0.905121207
3.5371,0.909709108
3.5374,0.914330849
3.5377,0.918986224
3.538,0.923675016
3.5383,0.928396999
3.5386,0.933151937
3.5389,0.937939586
3.5392,0.942759691
3.5395,0.947611987
3.5398,0.952496199
3.5401,0.957412044
3.5404,0.962359225
3.5407,0.967337437
3.541,0.972346364
3.5413,0.977385678
3.5416,0.982455043
3.5419,0.987554109
3.5422,0.992682516
3.5425,0.997839892
3.5428,1.003025856
3.5431,1.008240013
3.5434,1.013481957
3.5437,1.018751271
3.544,1.024047524
3.5443,1.029370277
3.5446,1.034719075
3.5449,1.040093453
3.5452,1.045492932
3.5455,1.050917023
3.5458,1.056365222
3.5461,1.061837015
3.5464,1.067331873
3.5467,1.072849256
3.547,1.078388611
3.5473,1.08394937
3.5476,1.089530955
3.5479,1.095132773
3.5482,1.100754221
3.5485,1.106394678
3.5488,1.112053514
3.5491,1.117730084
3.5494,1.123423731
3.5497,1.129133784
3.55,1.134859558
3.5503,1.140600357
3.5506,1.14635547
3.5509,1.152124172
3.5512,1.157905728
3.5515,1.163699387
3.5518,1.169504386
3.5521,1.175319948
3.5524,1.181145284
3.5527,1.186979591
3.553,1.192822055
3.5533,1.198671845
3.5536,1.204528121
3.5539,1.21039003
3.5542,1.216256704
3.5545,1.222127263
3.5548,1.228000817
3.5551,1.23387646
3.5554,1.239753277
3.5557,1.245630338
3.556,1.251506704
3.5563,1.257381422
3.5566,1.263253528
3.5569,1.269122046
3.5572,1.274985989
3.5575,1.280844361
3.5578,1.28669615
3.5581,1.292540339
3.5584,1.298375896
3.5587,1.304201782
3.559,1.310016945
3.5593,1.315820326
3.5596,1.321610853
3.5599,1.327387449
3.5602,1.333149024
3.5605,1.338894482
3.5608,1.344622716
3.5611,1.350332614
3.5614,1.356023052
3.5617,1.361692903
3.562,1.36734103
3.5623,1.372966289
3.5626,1.37856753
3.5629,1.384143598
3.5632,1.38969333
3.5635,1.395215559
3.5638,1.400709113
3.5641,1.406172814
3.5644,1.411605481
3.5647,1.417005929
3.565,1.422372968
3.5653,1.427705407
3.5656,1.433002051
3.5659,1.438261704
3.5662,1.443483167
3.5665,1.44866524
3.5668,1.453806723
3.5671,1.458906414
3.5674,1.463963113
3.5677,1.468975619
3.568,1.473942733
3.5683,1.478863257
3.5686,1.483735996
3.5689,1.488559756
3.5692,1.493333347
3.5695,1.498055583
3.5698,1.502725281
3.5701,1.507341262
3.5704,1.511902355
3.5707,1.516407392
3.571,1.520855211
3.5713,1.525244658
3.5716,1.529574587
3.5719,1.533843858
3.5722,1.538051338
3.5725,1.542195907
3.5728,1.546276451
3.5731,1.550291866
3.5734,1.554241061
3.5737,1.558122953
3.574,1.561936473
3.5743,1.565680561
3.5746,1.569354172
3.5749,1.572956275
3.5752,1.576485849
3.5755,1.57994189
3.5758,1.583323408
3.5761,1.586629428
3.5764,1.589858991
3.5767,1.593011154
3.577,1.596084991
3.5773,1.599079593
3.5776,1.601994068
3.5779,1.604827544
3.5782,1.607579165
3.5785,1.610248098
3.5788,1.612833526
3.5791,1.615334654
3.5794,1.617750707
3.5797,1.620080931
3.58,1.622324593
3.5803,1.624480984
3.5806,1.626549414
3.5809,1.628529218
3.5812,1.630419753
3.5815,1.6322204
3.5818,1.633930564
3.5821,1.635549673
3.5824,1.63707718
3.5827,1.638512564
3.583,1.639855329
3.5833,1.641105002
3.5836,1.642261138
3.5839,1.643323319
3.5842,1.644291151
3.5845,1.645164268
3.5848,1.645942329
3.5851,1.646625024
3.5854,1.647212065
3.5857,1.647703197
3.586,1.648098187
3.5863,1.648396835
3.5866,1.648598966
3.5869,1.648704434
3.5872,1.64871312
3.5875,1.648624935
3.5878,1.648439818
3.5881,1.648157735
3.5884,1.647778683
3.5887,1.647302686
3.589,1.646729797
3.5893,1.646060096
3.5896,1.645293696
3.5899,1.644430733
3.5902,1.643471375
3.5905,1.642415819
3.5908,1.641264287
3.5911,1.640017032
3.5914,1.638674334
3.5917,1.637236502
3.592,1.635703873
3.5923,1.63407681
3.5926,1.632355705
3.5929,1.630540977
3.5932,1.628633073
3.5935,1.626632465
3.5938,1.624539654
3.5941,1.622355165
3.5944,1.620079552
3.5947,1.617713392
3.595,1.61525729
3.5953,1.612711875
3.5956,1.610077801
3.5959,1.607355748
3.5962,1.604546418
3.5965,1.601650539
3.5968,1.598668861
3.5971,1.595602158
3.5974,1.592451228
3.5977,1.589216888
3.598,1.585899979
3.5983,1.582501365
3.5986,1.579021927
3.5989,1.575462571
3.5992,1.571824221
3.5995,1.568107819
3.5998,1.564314329
3.6001,1.560444733
3.6004,1.55650003
3.6007,1.552481236
3.601,1.548389388
3.6013,1.544225536
3.6016,1.539990747
3.6019,1.535686103
3.6022,1.531312703
3.6025,1.526871658
3.6028,1.522364095
3.6031,1.517791154
3.6034,1.513153985
3.6037,1.508453754
3.604,1.503691638
3.6043,1.498868822
3.6046,1.493986505
3.6049,1.489045895
3.6052,1.484048209
3.6055,1.478994673
3.6058,1.47388652
3.6061,1.468724994
3.6064,1.463511342
3.6067,1.45824682
3.607,1.452932691
3.6073,1.44757022
3.6076,1.442160679
3.6079,1.436705345
3.6082,1.431205497
3.6085,1.425662417
3.6088,1.420077392
3.6091,1.414451709
3.6094,1.408786657
3.6097,1.403083526
3.61,1.397343607
3.6103,1.391568189
3.6106,1.385758562
3.6109,1.379916016
3.6112,1.374041838
3.6115,1.368137311
3.6118,1.362203719
3.6121,1.356242341
3.6124,1.350254452
3.6127,1.344241324
3.613,1.338204224
3.6133,1.332144414
3.6136,1.326063151
3.6139,1.319961685
3.6142,1.313841262
3.6145,1.307703119
3.6148,1.301548486
3.6151,1.295378588
3.6154,1.289194639
3.6157,1.282997847
3.616,1.27678941
3.6163,1.270570517
3.6166,1.26434235
3.6169,1.258106078
3.6172,1.251862861
3.6175,1.24561385
3.6178,1.239360185
3.6181,1.233102994
3.6184,1.226843395
3.6187,1.220582493
3.619,1.214321383
3.6193,1.208061147
3.6196,1.201802854
3.6199,1.195547564
3.6202,1.189296319
3.6205,1.183050152
3.6208,1.176810083
3.6211,1.170577117
3.6214,1.164352245
3.6217,1.158136447
3.622,1.151930686
3.6223,1.145735915
3.6226,1.13955307
3.6229,1.133383073
3.6232,1.127226833
3.6235,1.121085244
3.6238,1.114959185
3.6241,1.108849521
3.6244,1.102757103
3.6247,1.096682765
3.625,1.09062733
3.6253,1.084591603
3.6256,1.078576374
3.6259,1.072582421
3.6262,1.066610506
