  point x,  point y
0.500709677,-0.972086815
0.500903226,-0.973133848
0.501096774,-0.97414429
0.501290323,-0.975118139
0.501483871,-0.976055392
0.501677419,-0.976956046
0.501870968,-0.977820091
0.502064516,-0.978647524
0.502258065,-0.979438333
0.502451613,-0.980192514
0.502645161,-0.980910057
0.50283871,-0.981590947
0.503032258,-0.982235175
0.503225806,-0.982842728
0.503419355,-0.983413589
0.503612903,-0.983947747
0.503806452,-0.984445181
0.504,-0.984905878
0.504193548,-0.985329815
0.504387097,-0.985716977
0.504580645,-0.986067339
0.504774194,-0.986380882
0.504967742,-0.986657581
0.50516129,-0.98689741
0.505354839,-0.987100347
0.505548387,-0.987266364
0.505741935,-0.98739543
0.505935484,-0.98748752
0.506129032,-0.987542602
0.506322581,-0.987560646
0.506516129,-0.987541615
0.506709677,-0.987485478
0.506903226,-0.987392202
0.507096774,-0.987261745
0.507290323,-0.987094074
0.507483871,-0.986889149
0.507677419,-0.986646928
0.507870968,-0.986367371
0.508064516,-0.986050436
0.508258065,-0.98569608
0.508451613,-0.985304257
0.508645161,-0.984874918
0.50883871,-0.984408021
0.509032258,-0.983903512
0.509225806,-0.983361345
0.509419355,-0.982781467
0.509612903,-0.982163825
0.509806452,-0.981508368
0.51,-0.98081504
0.510193548,-0.980083783
0.510387097,-0.979314543
0.510580645,-0.978507259
0.510774194,-0.977661872
0.510967742,-0.976778324
0.51116129,-0.975856549
0.511354839,-0.974896488
0.511548387,-0.973898072
0.511741935,-0.972861238
0.511935484,-0.971785922
0.512129032,-0.970672051
0.512322581,-0.96951956
0.512516129,-0.968328379
0.512709677,-0.967098434
0.512903226,-0.965829655
0.513096774,-0.96452197
0.513290323,-0.963175301
0.513483871,-0.961789575
0.513677419,-0.960364716
0.513870968,-0.958900646
0.514064516,-0.957397286
0.514258065,-0.955854556
0.514451613,-0.954272377
0.514645161,-0.952650669
0.51483871,-0.950989345
0.515032258,-0.949288324
0.515225806,-0.947547522
0.515419355,-0.945766853
0.515612903,-0.943946232
0.515806452,-0.942085573
0.516,-0.940184787
0.516193548,-0.938243785
0.516387097,-0.936262478
0.516580645,-0.934240775
0.516774194,-0.932178589
0.516967742,-0.930075823
0.51716129,-0.927932389
0.517354839,-0.92574819
0.517548387,-0.923523137
0.517741935,-0.921257133
0.517935484,-0.918950084
0.518129032,-0.916601895
0.518322581,-0.914212469
0.518516129,-0.911781709
0.518709677,-0.90930952
0.518903226,-0.906795804
0.519096774,-0.904240461
0.519290323,-0.901643396
0.519483871,-0.89900451
0.519677419,-0.896323705
0.519870968,-0.893600878
0.520064516,-0.890835935
0.520258065,-0.888028771
0.520451613,-0.885179291
0.520645161,-0.882287394
0.52083871,-0.879352979
0.521032258,-0.876375947
0.521225806,-0.873356196
0.521419355,-0.87029363
0.521612903,-0.867188147
0.521806452,-0.864039648
0.522,-0.86084803
0.522193548,-0.8576132
0.522387097,-0.854335053
0.522580645,-0.851013495
0.522774194,-0.847648425
0.522967742,-0.844239747
0.52316129,-0.84078736
0.523354839,-0.83729117
0.523548387,-0.83375108
0.523741935,-0.830166994
0.523935484,-0.826538819
0.524129032,-0.822866455
0.524322581,-0.819149815
0.524516129,-0.815388802
0.524709677,-0.811583324
0.524903226,-0.807733291
0.525096774,-0.803838615
0.525290323,-0.799899206
0.525483871,-0.795914973
0.525677419,-0.791885834
0.525870968,-0.787811701
0.526064516,-0.783692491
0.526258065,-0.779528122
0.526451613,-0.77531851
0.526645161,-0.771063579
0.52683871,-0.76676325
0.527032258,-0.762417446
0.527225806,-0.758026091
0.527419355,-0.753589114
0.527612903,-0.749106444
0.527806452,-0.744578011
0.528,-0.74000375
0.528193548,-0.735383594
0.528387097,-0.73071748
0.528580645,-0.72600535
0.528774194,-0.721247143
0.528967742,-0.716442806
0.52916129,-0.711592284
0.529354839,-0.706695526
0.529548387,-0.701752486
0.529741935,-0.696763116
0.529935484,-0.691727377
0.530129032,-0.686645225
0.530322581,-0.681516627
0.530516129,-0.676341549
0.530709677,-0.67111996
0.530903226,-0.665851832
0.531096774,-0.660537143
0.531290323,-0.65517587
0.531483871,-0.649768
0.531677419,-0.644313518
0.531870968,-0.638812415
0.532064516,-0.633264686
0.532258065,-0.627670326
0.532451613,-0.622029341
0.532645161,-0.616341737
0.53283871,-0.610607522
0.533032258,-0.604826714
0.533225806,-0.59899933
0.533419355,-0.593125394
0.533612903,-0.587204937
0.533806452,-0.58123799
0.534,-0.57522459
0.534193548,-0.569164781
0.534387097,-0.563058611
0.534580645,-0.556906131
0.534774194,-0.550707402
0.534967742,-0.544462486
0.53516129,-0.538171451
0.535354839,-0.531834373
0.535548387,-0.525451331
0.535741935,-0.519022411
0.535935484,-0.512547705
0.536129032,-0.50602731
0.536322581,-0.49946133
0.536516129,-0.492849874
0.536709677,-0.486193059
0.536903226,-0.479491006
0.537096774,-0.472743848
0.537290323,-0.465951714
0.537483871,-0.459114754
0.537677419,-0.452233112
0.537870968,-0.445306945
0.538064516,-0.438336417
0.538258065,-0.431321699
0.538451613,-0.424262966
0.538645161,-0.417160406
0.53883871,-0.410014211
0.539032258,-0.402824579
0.539225806,-0.39559172
0.539419355,-0.38831585
0.539612903,-0.38099719
0.539806452,-0.373635973
0.54,-0.36623244
0.540193548,-0.358786838
0.540387097,-0.351299425
0.540580645,-0.343770463
0.540774194,-0.336200227
0.540967742,-0.328589
0.54116129,-0.32093707
0.541354839,-0.313244741
0.541548387,-0.30551232
0.541741935,-0.297740124
0.541935484,-0.289928482
0.542129032,-0.282077728
0.542322581,-0.27418821
0.542516129,-0.266260282
0.542709677,-0.25829431
0.542903226,-0.250290669
0.543096774,-0.242249741
0.543290323,-0.234171922
0.543483871,-0.226057617
0.543677419,-0.21790724
0.543870968,-0.209721213
0.544064516,-0.201499973
0.544258065,-0.193243964
0.544451613,-0.184953642
0.544645161,-0.176629472
0.54483871,-0.168271931
0.545032258,-0.159881507
0.545225806,-0.151458695
0.545419355,-0.143004006
0.545612903,-0.134517956
0.545806452,-0.126001078
0.546,-0.117453912
0.546193548,-0.108877011
0.546387097,-0.100270939
0.546580645,-0.091636269
0.546774194,-0.082973585
0.546967742,-0.074283486
0.54716129,-0.065566579
0.547354839,-0.056823484
0.547548387,-0.048054832
0.547741935,-0.039261265
0.547935484,-0.030443438
0.548129032,-0.021602013
0.548322581,-0.012737669
0.548516129,-0.003851095
0.548709677,0.005057011
0.548903226,0.013985939
0.549096774,0.022934964
0.549290323,0.03190335
0.549483871,0.040890352
0.549677419,0.049895215
0.549870968,0.058917168
0.550064516,0.067955429
0.550258065,0.077009206
0.550451613,0.086077695
0.550645161,0.095160082
0.55083871,0.104255537
0.551032258,0.113363223
0.551225806,0.12248229
0.551419355,0.131611876
0.551612903,0.140751107
0.551806452,0.149899101
0.552,0.159054962
0.552193548,0.168217783
0.552387097,0.177386644
0.552580645,0.186560619
0.552774194,0.195738766
0.552967742,0.204920133
0.55316129,0.214103762
0.553354839,0.223288676
0.553548387,0.232473893
0.553741935,0.241658419
0.553935484,0.250841251
0.554129032,0.260021371
0.554322581,0.269197758
0.554516129,0.278369371
0.554709677,0.28753517
0.554903226,0.296694097
0.555096774,0.305845086
0.555290323,0.314987065
0.555483871,0.324118947
0.555677419,0.333239638
0.555870968,0.342348038
0.556064516,0.351443034
0.556258065,0.360523507
0.556451613,0.369588324
0.556645161,0.378636349
0.55683871,0.387666436
0.557032258,0.396677432
0.557225806,0.405668173
0.557419355,0.41463749
0.557612903,0.423584204
0.557806452,0.432507133
0.558,0.441405084
0.558193548,0.450276857
0.558387097,0.45912125
0.558580645,0.467937048
0.558774194,0.476723034
0.558967742,0.485477985
0.55916129,0.494200672
0.559354839,0.502889861
0.559548387,0.51154431
0.559741935,0.520162775
0.559935484,0.528744008
0.560129032,0.537286752
0.560322581,0.545789754
0.560516129,0.55425175
0.560709677,0.562671478
0.560903226,0.571047665
0.561096774,0.579379046
0.561290323,0.587664343
0.561483871,0.595902282
0.561677419,0.604091587
0.561870968,0.612230977
0.562064516,0.620319175
0.562258065,0.628354897
0.562451613,0.636336863
0.562645161,0.644263789
0.56283871,0.652134396
0.563032258,0.6599474
0.563225806,0.667701524
0.563419355,0.675395484
0.563612903,0.683028006
0.563806452,0.690597811
0.564,0.698103629
0.564193548,0.705544187
0.564387097,0.712918213
0.564580645,0.72022445
0.564774194,0.727461629
0.564967742,0.734628497
0.56516129,0.741723802
0.565354839,0.748746295
0.565548387,0.755694735
0.565741935,0.762567884
0.565935484,0.76936451
0.566129032,0.77608339
0.566322581,0.782723309
0.566516129,0.789283051
0.566709677,0.795761417
0.566903226,0.802157211
0.567096774,0.80846925
0.567290323,0.814696349
0.567483871,0.820837345
0.567677419,0.826891078
0.567870968,0.832856398
0.568064516,0.838732168
0.568258065,0.844517255
0.568451613,0.850210549
0.568645161,0.855810939
0.56883871,0.861317333
0.569032258,0.866728651
0.569225806,0.872043823
0.569419355,0.877261794
0.569612903,0.882381522
0.569806452,0.887401977
0.57,0.892322147
0.570193548,0.897141029
0.570387097,0.90185764
0.570580645,0.906471011
0.570774194,0.910980189
0.570967742,0.915384234
0.57116129,0.919682225
0.571354839,0.923873257
0.571548387,0.927956442
0.571741935,0.93193091
0.571935484,0.93579581
0.572129032,0.939550305
0.572322581,0.943193577
0.572516129,0.946724834
0.572709677,0.950143293
0.572903226,0.953448196
0.573096774,0.956638806
0.573290323,0.9597144
0.573483871,0.96267428
0.573677419,0.965517768
0.573870968,0.968244204
0.574064516,0.970852954
0.574258065,0.9733434
0.574451613,0.97571495
0.574645161,0.977967032
0.57483871,0.980099095
0.575032258,0.982110611
0.575225806,0.984001078
0.575419355,0.985770011
0.575612903,0.98741695
0.575806452,0.988941463
0.576,0.990343135
0.576193548,0.991621577
0.576387097,0.992776425
0.576580645,0.993807337
0.576774194,0.994713996
0.576967742,0.995496109
0.57716129,0.99615341
0.577354839,0.996685651
0.577548387,0.997092617
0.577741935,0.99737411
0.577935484,0.997529966
0.578129032,0.997560036
0.578322581,0.997464202
0.578516129,0.99724237
0.578709677,0.99689447
0.578903226,0.996420461
0.579096774,0.995820322
0.579290323,0.995094063
0.579483871,0.994241714
0.579677419,0.993263333
0.579870968,0.992159006
0.580064516,0.990928838
0.580258065,0.989572968
0.580451613,0.98809155
0.580645161,0.986484775
0.58083871,0.984752848
0.581032258,0.982896008
0.581225806,0.980914514
0.581419355,0.978808653
0.581612903,0.976578737
0.581806452,0.974225101
0.582,0.971748105
0.582193548,0.969148135
0.582387097,0.966425602
0.582580645,0.963580939
0.582774194,0.960614608
0.582967742,0.957527091
0.58316129,0.954318895
0.583354839,0.95099055
0.583548387,0.947542615
0.583741935,0.943975665
0.583935484,0.940290303
0.584129032,0.936487152
0.584322581,0.932566863
0.584516129,0.928530105
0.584709677,0.924377571
0.584903226,0.920109977
0.585096774,0.915728057
0.585290323,0.911232573
0.585483871,0.906624307
0.585677419,0.901904055
0.585870968,0.897072642
0.586064516,0.892130912
0.586258065,0.887079728
0.586451613,0.881919971
0.586645161,0.876652547
0.58683871,0.871278373
0.587032258,0.865798398
0.587225806,0.860213575
0.587419355,0.854524888
0.587612903,0.848733328
0.587806452,0.842839912
0.588,0.836845672
0.588193548,0.830751657
0.588387097,0.82455893
0.588580645,0.818268573
0.588774194,0.811881684
0.588967742,0.805399375
0.58916129,0.798822773
0.589354839,0.792153023
0.589548387,0.78539128
0.589741935,0.778538716
0.589935484,0.771596514
0.590129032,0.764565872
0.590322581,0.757448
0.590516129,0.750244122
0.590709677,0.74295547
0.590903226,0.735583293
0.591096774,0.728128848
0.591290323,0.720593398
0.591483871,0.712978227
0.591677419,0.705284619
0.591870968,0.697513872
0.592064516,0.689667295
0.592258065,0.6817462
0.592451613,0.67375191
0.592645161,0.665685758
0.59283871,0.657549078
0.593032258,0.649343219
0.593225806,0.641069531
0.593419355,0.632729371
0.593612903,0.624324103
0.593806452,0.615855093
0.594,0.607323716
0.594193548,0.59873135
0.594387097,0.590079373
0.594580645,0.581369173
0.594774194,0.572602137
0.594967742,0.563779655
0.59516129,0.55490312
0.595354839,0.545973926
0.595548387,0.53699347
0.595741935,0.52796315
0.595935484,0.518884364
0.596129032,0.509758509
0.596322581,0.500586985
0.596516129,0.491371187
0.596709677,0.482112512
0.596903226,0.47281236
0.597096774,0.46347212
0.597290323,0.454093185
0.597483871,0.444676945
0.597677419,0.435224787
0.597870968,0.425738095
0.598064516,0.41621825
0.598258065,0.406666627
0.598451613,0.397084596
0.598645161,0.387473531
0.59883871,0.37783479
0.599032258,0.368169733
0.599225806,0.358479712
0.599419355,0.348766076
0.599612903,0.339030162
0.599806452,0.329273307
0.6,0.319496838
0.600193548,0.309702074
0.600387097,0.299890331
0.600580645,0.290062914
0.600774194,0.280221122
0.600967742,0.270366242
0.60116129,0.26049956
0.601354839,0.250622347
0.601548387,0.240735867
0.601741935,0.230841375
0.601935484,0.220940118
0.602129032,0.211033333
0.602322581,0.201122246
0.602516129,0.191208072
0.602709677,0.181292021
0.602903226,0.171375286
0.603096774,0.161459055
0.603290323,0.151544501
0.603483871,0.141632789
0.603677419,0.13172507
0.603870968,0.12182249
0.604064516,0.111926173
0.604258065,0.102037244
0.604451613,0.092156804
0.604645161,0.082285949
0.60483871,0.072425764
0.605032258,0.062577318
0.605225806,0.05274167
0.605419355,0.042919867
0.605612903,0.033112941
0.605806452,0.023321912
0.606,0.01354779
0.606193548,0.003791571
0.606387097,-0.005945766
0.606580645,-0.015663248
0.606774194,-0.025359918
0.606967742,-0.035034834
0.60716129,-0.044687069
0.607354839,-0.054315699
0.607548387,-0.063919825
0.607741935,-0.073498552
0.607935484,-0.083051008
0.608129032,-0.092576326
0.608322581,-0.102073655
0.608516129,-0.111542158
0.608709677,-0.120981013
0.608903226,-0.130389408
0.609096774,-0.139766543
0.609290323,-0.14911164
0.609483871,-0.158423924
0.609677419,-0.16770264
0.609870968,-0.176947044
0.610064516,-0.186156408
0.610258065,-0.19533001
0.610451613,-0.20446715
0.610645161,-0.213567137
0.61083871,-0.222629295
0.611032258,-0.231652956
0.611225806,-0.240637472
0.611419355,-0.249582204
0.611612903,-0.258486528
0.611806452,-0.267349829
0.612,-0.27617151
0.612193548,-0.284950985
0.612387097,-0.293687676
0.612580645,-0.302381027
0.612774194,-0.311030488
0.612967742,-0.31963552
0.61316129,-0.3281956
0.613354839,-0.336710217
0.613548387,-0.345178872
0.613741935,-0.353601078
0.613935484,-0.361976356
0.614129032,-0.370304246
0.614322581,-0.378584295
0.614516129,-0.386816063
0.614709677,-0.39499912
0.614903226,-0.40313305
0.615096774,-0.411217446
0.615290323,-0.419251912
0.615483871,-0.427236067
0.615677419,-0.435169537
0.615870968,-0.44305196
0.616064516,-0.450882985
0.616258065,-0.458662269
0.616451613,-0.466389484
0.616645161,-0.474064309
0.61683871,-0.481686432
0.617032258,-0.489255556
0.617225806,-0.49677139
0.617419355,-0.504233653
0.617612903,-0.511642076
0.617806452,-0.518996394
0.618,-0.526296358
0.618193548,-0.533541724
0.618387097,-0.540732259
0.618580645,-0.547867735
0.618774194,-0.554947941
0.618967742,-0.561972665
0.61916129,-0.568941709
0.619354839,-0.575854884
0.619548387,-0.582712004
0.619741935,-0.589512895
0.619935484,-0.596257392
0.620129032,-0.602945335
0.620322581,-0.609576573
0.620516129,-0.616150958
0.620709677,-0.622668358
0.620903226,-0.62912864
0.621096774,-0.635531682
0.621290323,-0.64187737
0.621483871,-0.648165589
0.621677419,-0.654396242
0.621870968,-0.660569229
0.622064516,-0.666684459
0.622258065,-0.672741851
0.622451613,-0.678741326
0.622645161,-0.68468281
0.62283871,-0.690566234
0.623032258,-0.696391541
0.623225806,-0.702158674
0.623419355,-0.707867581
0.623612903,-0.713518215
0.623806452,-0.719110537
0.624,-0.72464451
0.624193548,-0.730120105
0.624387097,-0.735537291
0.624580645,-0.74089605
0.624774194,-0.746196358
0.624967742,-0.751438206
0.62516129,-0.756621579
0.625354839,-0.761746474
0.625548387,-0.766812888
0.625741935,-0.771820821
0.625935484,-0.776770276
0.626129032,-0.781661261
0.626322581,-0.786493789
0.626516129,-0.791267869
0.626709677,-0.795983522
0.626903226,-0.800640764
0.627096774,-0.805239619
0.627290323,-0.809780112
0.627483871,-0.814262269
0.627677419,-0.818686118
0.627870968,-0.823051691
0.628064516,-0.827359023
0.628258065,-0.831608147
0.628451613,-0.835799103
0.628645161,-0.839931928
0.62883871,-0.844006661
0.629032258,-0.848023349
0.629225806,-0.851982029
0.629419355,-0.85588275
0.629612903,-0.859725558
0.629806452,-0.863510497
0.63,-0.867237617
0.630193548,-0.870906966
0.630387097,-0.874518592
0.630580645,-0.878072547
0.630774194,-0.88156888
0.630967742,-0.885007646
0.63116129,-0.88838889
0.631354839,-0.891712669
0.631548387,-0.894979032
0.631741935,-0.89818803
0.631935484,-0.90133972
0.632129032,-0.904434149
0.632322581,-0.90747137
0.632516129,-0.910451432
0.632709677,-0.91337439
0.632903226,-0.916240293
0.633096774,-0.91904919
0.633290323,-0.921801133
0.633483871,-0.924496168
0.633677419,-0.927134343
0.633870968,-0.929715707
0.634064516,-0.932240305
0.634258065,-0.934708181
0.634451613,-0.937119381
0.634645161,-0.939473949
0.63483871,-0.941771924
0.635032258,-0.944013349
0.635225806,-0.946198263
0.635419355,-0.948326703
0.635612903,-0.950398705
0.635806452,-0.952414305
0.636,-0.954373537
0.636193548,-0.956276432
0.636387097,-0.958123019
0.636580645,-0.95991333
0.636774194,-0.961647385
0.636967742,-0.963325215
0.63716129,-0.96494684
0.637354839,-0.966512282
0.637548387,-0.968021558
0.637741935,-0.969474686
0.637935484,-0.970871682
0.638129032,-0.972212556
0.638322581,-0.97349732
0.638516129,-0.974725981
0.638709677,-0.975898547
0.638903226,-0.977015017
0.639096774,-0.978075398
0.639290323,-0.979079688
0.639483871,-0.980027878
0.639677419,-0.980919968
0.639870968,-0.981755947
0.640064516,-0.982535806
0.640258065,-0.983259528
0.640451613,-0.983927099
0.640645161,-0.984538501
0.64083871,-0.98509371
0.641032258,-0.985592707
0.641225806,-0.986035461
0.641419355,-0.986421943
0.641612903,-0.986752124
0.641806452,-0.987025968
0.642,-0.987243434
0.642193548,-0.987404488
0.642387097,-0.987509084
0.642580645,-0.987557173
0.642774194,-0.987548712
0.642967742,-0.987483648
0.64316129,-0.987361926
0.643354839,-0.987183488
0.643548387,-0.986948276
0.643741935,-0.986656227
0.643935484,-0.986307276
0.644129032,-0.985901352
0.644322581,-0.985438389
0.644516129,-0.984918309
0.644709677,-0.984341034
0.644903226,-0.98370649
0.645096774,-0.98301459
0.645290323,-0.982265251
0.645483871,-0.981458385
0.645677419,-0.980593899
0.645870968,-0.979671701
0.646064516,-0.978691697
0.646258065,-0.977653785
0.646451613,-0.976557863
0.646645161,-0.975403829
0.64683871,-0.974191575
0.647032258,-0.97292099
0.647225806,-0.971591964
0.647419355,-0.970204381
0.647612903,-0.968758122
0.647806452,-0.96725307
0.648,-0.965689101
0.648193548,-0.96406609
0.648387097,-0.962383909
0.648580645,-0.960642429
0.648774194,-0.958841518
0.648967742,-0.956981042
0.64916129,-0.955060863
0.649354839,-0.953080842
0.649548387,-0.95104084
0.649741935,-0.948940712
0.649935484,-0.946780314
0.650129032,-0.944559499
0.650322581,-0.942278114
0.650516129,-0.939936013
0.650709677,-0.937533042
0.650903226,-0.935069046
0.651096774,-0.932543865
0.651290323,-0.929957347
0.651483871,-0.927309328
0.651677419,-0.92459965
0.651870968,-0.921828147
0.652064516,-0.918994659
0.652258065,-0.916099021
0.652451613,-0.913141063
0.652645161,-0.910120621
0.65283871,-0.907037528
0.653032258,-0.90389161
0.653225806,-0.900682701
0.653419355,-0.89741063
0.653612903,-0.894075225
0.653806452,-0.890676314
0.654,-0.887213726
0.654193548,-0.883687288
0.654387097,-0.880096827
0.654580645,-0.87644217
0.654774194,-0.872723145
0.654967742,-0.868939579
0.65516129,-0.865091301
0.655354839,-0.861178137
0.655548387,-0.857199918
0.655741935,-0.853156472
0.655935484,-0.849047629
0.656129032,-0.844873221
0.656322581,-0.840633078
0.656516129,-0.836327036
0.656709677,-0.83195493
0.656903226,-0.827516594
0.657096774,-0.823011865
0.657290323,-0.818440585
0.657483871,-0.813802596
0.657677419,-0.809097739
0.657870968,-0.804325861
0.658064516,-0.799486811
0.658258065,-0.79458044
0.658451613,-0.789606602
0.658645161,-0.784565154
0.65883871,-0.779455954
0.659032258,-0.774278869
0.659225806,-0.76903376
0.659419355,-0.763720503
0.659612903,-0.758338971
0.659806452,-0.75288904
0.66,-0.747370596
0.660193548,-0.741783524
0.660387097,-0.736127718
0.660580645,-0.730403072
0.660774194,-0.724609491
0.660967742,-0.718746882
0.66116129,-0.712815156
0.661354839,-0.706814232
0.661548387,-0.700744036
0.661741935,-0.694604497
0.661935484,-0.688395554
0.662129032,-0.68211715
0.662322581,-0.675769238
0.662516129,-0.669351775
0.662709677,-0.662864724
0.662903226,-0.656308061
0.663096774,-0.649681768
0.663290323,-0.64298583
0.663483871,-0.636220248
0.663677419,-0.629385029
0.663870968,-0.622480185
0.664064516,-0.615505741
0.664258065,-0.608461733
0.664451613,-0.601348206
0.664645161,-0.594165208
0.66483871,-0.586912808
0.665032258,-0.579591076
0.665225806,-0.572200099
0.665419355,-0.564739975
0.665612903,-0.55721081
0.665806452,-0.549612722
0.666,-0.541945846
0.666193548,-0.53421032
0.666387097,-0.526406303
0.666580645,-0.518533962
0.666774194,-0.51059348
0.666967742,-0.502585053
0.66716129,-0.494508888
0.667354839,-0.486365206
0.667548387,-0.478154248
0.667741935,-0.469876261
0.667935484,-0.461531512
0.668129032,-0.453120286
0.668322581,-0.444642874
0.668516129,-0.436099594
0.668709677,-0.42749077
0.668903226,-0.418816749
0.669096774,-0.41007789
0.669290323,-0.401274573
0.669483871,-0.392407192
0.669677419,-0.38347616
0.669870968,-0.374481907
0.670064516,-0.365424882
0.670258065,-0.35630555
0.670451613,-0.347124398
0.670645161,-0.33788193
0.67083871,-0.328578669
0.671032258,-0.319215154
0.671225806,-0.309791952
0.671419355,-0.300309644
0.671612903,-0.29076883
0.671806452,-0.281170137
0.672,-0.271514204
0.672193548,-0.261801697
0.672387097,-0.252033303
0.672580645,-0.24220973
0.672774194,-0.232331703
0.672967742,-0.222399975
0.67316129,-0.21241532
0.673354839,-0.202378531
0.673548387,-0.19229043
0.673741935,-0.182151853
0.673935484,-0.171963667
0.674129032,-0.161726756
0.674322581,-0.151442034
0.674516129,-0.141110432
0.674709677,-0.13073291
0.674903226,-0.120310448
0.675096774,-0.109844051
0.675290323,-0.09933475
0.675483871,-0.088783598
0.675677419,-0.078191676
0.675870968,-0.067560086
0.676064516,-0.056889956
0.676258065,-0.046182436
0.676451613,-0.035438709
0.676645161,-0.024659973
0.67683871,-0.013847459
0.677032258,-0.003002417
0.677225806,0.007873874
0.677419355,0.01878011
0.677612903,0.029714966
0.677806452,0.040677086
0.678,0.05166509
0.678193548,0.062677577
0.678387097,0.073713118
0.678580645,0.084770259
0.678774194,0.09584752
0.678967742,0.106943398
0.67916129,0.118056364
0.679354839,0.129184867
0.679548387,0.140327324
0.679741935,0.151482135
0.679935484,0.162647676
0.680129032,0.173822293
0.680322581,0.18500431
0.680516129,0.196192032
0.680709677,0.207383733
0.680903226,0.21857767
0.681096774,0.229772072
0.681290323,0.24096515
0.681483871,0.25215509
0.681677419,0.263340053
0.681870968,0.274518183
0.682064516,0.285687598
0.682258065,0.296846402
0.682451613,0.307992667
0.682645161,0.319124455
0.68283871,0.330239802
0.683032258,0.341336728
0.683225806,0.352413229
0.683419355,0.363467288
0.683612903,0.374496863
0.683806452,0.385499903
0.684,0.396474331
0.684193548,0.407418061
0.684387097,0.418328983
0.684580645,0.429204979
0.684774194,0.440043909
0.684967742,0.450843625
0.68516129,0.461601962
0.685354839,0.472316741
0.685548387,0.482985771
0.685741935,0.493606853
0.685935484,0.504177771
0.686129032,0.514696303
0.686322581,0.525160215
0.686516129,0.535567265
0.686709677,0.545915202
0.686903226,0.55620177
0.687096774,0.566424701
0.687290323,0.576581728
0.687483871,0.586670573
0.687677419,0.59668896
0.687870968,0.606634604
0.688064516,0.616505219
0.688258065,0.62629852
0.688451613,0.636012217
0.688645161,0.645644025
0.68883871,0.655191655
0.689032258,0.664652825
0.689225806,0.674025251
0.689419355,0.683306659
0.689612903,0.692494773
0.689806452,0.701587328
0.69,0.710582063
0.690193548,0.719476726
0.690387097,0.72826907
0.690580645,0.736956867
0.690774194,0.74553789
0.690967742,0.754009926
0.69116129,0.762370777
0.691354839,0.770618261
0.691548387,0.778750206
0.691741935,0.786764453
0.691935484,0.79465887
0.692129032,0.802431335
0.692322581,0.810079745
0.692516129,0.817602021
0.692709677,0.824996101
0.692903226,0.832259949
0.693096774,0.839391545
0.693290323,0.846388899
0.693483871,0.853250048
0.693677419,0.859973046
0.693870968,0.866555981
0.694064516,0.872996968
0.694258065,0.879294149
0.694451613,0.885445697
0.694645161,0.891449817
0.69483871,0.897304745
0.695032258,0.903008749
0.695225806,0.90856013
0.695419355,0.913957227
0.695612903,0.91919841
0.695806452,0.924282091
0.696,0.929206716
0.696193548,0.93397077
0.696387097,0.938572775
0.696580645,0.943011297
0.696774194,0.947284939
0.696967742,0.95139235
0.69716129,0.955332217
0.697354839,0.959103272
0.697548387,0.962704291
0.697741935,0.966134095
0.697935484,0.96939155
0.698129032,0.972475568
0.698322581,0.975385105
0.698516129,0.97811917
0.698709677,0.980676817
0.698903226,0.983057147
0.699096774,0.98525931
0.699290323,0.987282512
0.699483871,0.989126002
0.699677419,0.990789082
0.699870968,0.992271103
0.700064516,0.993571474
0.700258065,0.994689648
0.700451613,0.995625137
0.700645161,0.996377499
0.70083871,0.996946352
0.701032258,0.997331364
0.701225806,0.997532255
0.701419355,0.9975488
0.701612903,0.997380829
0.701806452,0.997028225
0.702,0.996490924
0.702193548,0.99576892
0.702387097,0.994862259
0.702580645,0.993771042
0.702774194,0.992495421
0.702967742,0.991035611
0.70316129,0.989391872
0.703354839,0.987564524
0.703548387,0.985553941
0.703741935,0.983360547
0.703935484,0.980984823
0.704129032,0.978427303
0.704322581,0.975688575
0.704516129,0.972769282
0.704709677,0.969670114
0.704903226,0.966391819
0.705096774,0.962935194
0.705290323,0.959301091
0.705483871,0.95549041
0.705677419,0.951504103
0.705870968,0.947343171
0.706064516,0.94300867
0.706258065,0.938501699
0.706451613,0.93382341
0.706645161,0.928975
0.70683871,0.923957716
0.707032258,0.918772853
0.707225806,0.913421749
0.707419355,0.907905789
0.707612903,0.902226402
0.707806452,0.896385063
0.708,0.890383291
0.708193548,0.884222644
0.708387097,0.877904722
0.708580645,0.871431171
0.708774194,0.86480367
0.708967742,0.858023945
0.70916129,0.851093754
0.709354839,0.844014893
0.709548387,0.836789198
0.709741935,0.829418539
0.709935484,0.821904819
0.710129032,0.814249973
0.710322581,0.806455977
0.710516129,0.79852483
0.710709677,0.790458566
0.710903226,0.782259244
0.711096774,0.773928958
0.711290323,0.765469825
0.711483871,0.75688399
0.711677419,0.748173627
0.711870968,0.739340924
0.712064516,0.730388103
0.712258065,0.721317406
0.712451613,0.71213109
0.712645161,0.702831438
0.71283871,0.693420752
0.713032258,0.68390135
0.713225806,0.674275568
0.713419355,0.664545752
0.713612903,0.654714274
0.713806452,0.644783509
0.714,0.634755848
0.714193548,0.624633697
0.714387097,0.614419467
0.714580645,0.604115579
0.714774194,0.593724467
0.714967742,0.583248566
0.71516129,0.572690318
0.715354839,0.562052175
0.715548387,0.551336589
0.715741935,0.540546013
0.715935484,0.529682907
0.716129032,0.518749728
0.716322581,0.507748931
0.716516129,0.496682975
0.716709677,0.485554316
0.716903226,0.474365406
0.717096774,0.463118688
0.717290323,0.451816608
0.717483871,0.440461602
